ID,Household income,Household size,Rainfall,Ave temp dry,Travel time,Shortest distance,Height diff,Volume per day wet,Amount spent,Willingness to pay,tA,Wd,td,t2,A2,W2,d2,t3,A3,W3,d3,t4,A4,W4,d4
1083,105000,9,2.5,29.1,20,88.46,2,200,210,260,4200,22999.6,1769.2,400,44100,67600,7825.1716,8000,9261000,17576000,692214.6797,160000,1944810000,4569760000,61233310.57
1084,105000,9,2.5,29.1,20,121.49,2,200,210,260,4200,31587.4,2429.8,400,44100,67600,14759.8201,8000,9261000,17576000,1793170.544,160000,1944810000,4569760000,217852289.4
1085,90000,9,2.5,29.1,20,160.1,11,200,210,260,4200,41626,3202,400,44100,67600,25632.01,8000,9261000,17576000,4103684.801,160000,1944810000,4569760000,656999936.6
1086,55000,6,2.5,29.1,40,154.95,1,140,400,450,16000,69727.5,6198,1600,160000,202500,24009.5025,64000,64000000,91125000,3720272.412,2560000,25600000000,41006250000,576456210.3
1087,80000,7,2.5,29.1,30,63.29,1,180,285,330,8550,20885.7,1898.7,900,81225,108900,4005.6241,27000,23149125,35937000,253515.9493,810000,6597500625,11859210000,16045024.43
1088,80000,7,2.5,29.1,50,53.71,5,120,165,210,8250,11279.1,2685.5,2500,27225,44100,2884.7641,125000,4492125,9261000,154940.6798,6250000,741200625,1944810000,8321863.913
1089,80000,6,2.5,29.1,40,95.34,7,140,450,500,18000,47670,3813.6,1600,202500,250000,9089.7156,64000,91125000,125000000,866613.4853,2560000,41006250000,62500000000,82622929.69
1090,80000,9,2.5,29.1,20,66.07,2,220,210,260,4200,17178.2,1321.4,400,44100,67600,4365.2449,8000,9261000,17576000,288411.7305,160000,1944810000,4569760000,19055363.04
1091,80000,9,2.5,29.1,20,71.01,1,200,210,260,4200,18462.6,1420.2,400,44100,67600,5042.4201,8000,9261000,17576000,358062.2513,160000,1944810000,4569760000,25426000.46
1092,50000,7,2.5,29.1,35,87.6,1,120,165,210,5775,18396,3066,1225,27225,44100,7673.76,42875,4492125,9261000,672221.376,1500625,741200625,1944810000,58886592.54
1093,90000,9,2.5,29.1,20,134.66,2,200,450,500,9000,67330,2693.2,400,202500,250000,18133.3156,8000,91125000,125000000,2441832.279,160000,41006250000,62500000000,328817134.6
1094,40000,7,2.5,29.1,60,94.43,2,100,120,170,7200,16053.1,5665.8,3600,14400,28900,8917.0249,216000,1728000,4913000,842034.6613,12960000,207360000,835210000,79513333.07
1095,90000,9,2.5,29.1,20,12.04,0,200,210,260,4200,3130.4,240.8,400,44100,67600,144.9616,8000,9261000,17576000,1745.337664,160000,1944810000,4569760000,21013.86547
1096,90000,7,2.5,29.1,30,19.1,2,180,350,400,10500,7640,573,900,122500,160000,364.81,27000,42875000,64000000,6967.871,810000,15006250000,25600000000,133086.3361
1097,90000,6,2.5,29.1,40,82.46,1,140,285,330,11400,27211.8,3298.4,1600,81225,108900,6799.6516,64000,23149125,35937000,560699.2709,2560000,6597500625,11859210000,46235261.88
1098,90000,7,2.5,29.1,50,63.89,1,120,120,170,6000,10861.3,3194.5,2500,14400,28900,4081.9321,125000,1728000,4913000,260794.6419,6250000,207360000,835210000,16662169.67
1099,90000,9,2.5,29.1,20,72.12,2,200,210,260,4200,18751.2,1442.4,400,44100,67600,5201.2944,8000,9261000,17576000,375117.3521,160000,1944810000,4569760000,27053463.44
1100,90000,6,2.5,29.1,40,124.47,2,140,285,330,11400,41075.1,4978.8,1600,81225,108900,15492.7809,64000,23149125,35937000,1928386.439,2560000,6597500625,11859210000,240026260
1101,55000,6,2.5,29.1,40,248.58,7,140,285,330,11400,82031.4,9943.2,1600,81225,108900,61792.0164,64000,23149125,35937000,15360259.44,2560000,6597500625,11859210000,3818253291
1102,105000,9,2.5,29.1,50,225.62,4,200,285,330,14250,74454.6,11281,2500,81225,108900,50904.3844,125000,23149125,35937000,11485047.21,6250000,6597500625,11859210000,2591256351
1103,100000,9,2.5,29.1,20,200.39,9,220,210,260,4200,52101.4,4007.8,400,44100,67600,40156.1521,8000,9261000,17576000,8046891.319,160000,1944810000,4569760000,1612516551
1104,40000,7,2.5,29.1,60,149.91,4,100,350,400,21000,59964,8994.6,3600,122500,160000,22473.0081,216000,42875000,64000000,3368928.644,12960000,15006250000,25600000000,505036093.1
1105,70000,8,2.5,29.1,40,144.8,7,160,165,210,6600,30408,5792,1600,27225,44100,20967.04,64000,4492125,9261000,3036027.392,2560000,741200625,1944810000,439616766.4
1106,85000,9,2.5,29.1,20,82.13,4,200,210,260,4200,21353.8,1642.6,400,44100,67600,6745.3369,8000,9261000,17576000,553994.5196,160000,1944810000,4569760000,45499569.89
1107,50000,7,2.5,29.1,50,117.2,0,120,300,350,15000,41020,5860,2500,90000,122500,13735.84,125000,27000000,42875000,1609840.448,6250000,8100000000,15006250000,188673300.5
1108,40000,7,2.5,29.1,60,101.65,4,100,120,170,7200,17280.5,6099,3600,14400,28900,10332.7225,216000,1728000,4913000,1050321.242,12960000,207360000,835210000,106765154.3
1109,70000,8,2.5,29.1,40,110,3,160,165,210,6600,23100,4400,1600,27225,44100,12100,64000,4492125,9261000,1331000,2560000,741200625,1944810000,146410000
1110,75000,7,2.5,29.1,30,30.41,3,180,285,330,8550,10035.3,912.3,900,81225,108900,924.7681,27000,23149125,35937000,28122.19792,810000,6597500625,11859210000,855196.0388
1111,85000,9,2.5,29.1,20,43.17,4,200,210,260,4200,11224.2,863.4,400,44100,67600,1863.6489,8000,9261000,17576000,80453.72301,160000,1944810000,4569760000,3473187.222
1112,60000,6,2.5,29.1,40,82.57,6,140,200,250,8000,20642.5,3302.8,1600,40000,62500,6817.8049,64000,8000000,15625000,562946.1506,2560000,1600000000,3906250000,46482463.65
1113,60000,6,2.5,29.1,20,58.82,1,140,285,330,5700,19410.6,1176.4,400,81225,108900,3459.7924,8000,23149125,35937000,203504.989,160000,6597500625,11859210000,11970163.45
1114,60000,7,2.5,29.1,50,60.5,5,120,165,210,8250,12705,3025,2500,27225,44100,3660.25,125000,4492125,9261000,221445.125,6250000,741200625,1944810000,13397430.06
1115,60000,9,2.5,29.1,20,122.87,4,200,210,260,4200,31946.2,2457.4,400,44100,67600,15097.0369,8000,9261000,17576000,1854972.924,160000,1944810000,4569760000,227920523.2
1116,60000,9,2.5,29.1,50,170.88,4,200,210,260,10500,44428.8,8544,2500,44100,67600,29199.9744,125000,9261000,17576000,4989691.625,6250000,1944810000,4569760000,852638505
1117,50000,7,2.5,29.1,50,175.32,3,120,120,170,6000,29804.4,8766,2500,14400,28900,30737.1024,125000,1728000,4913000,5388828.793,6250000,207360000,835210000,944769463.9
1118,40000,7,2.5,29.1,60,108.81,2,100,120,170,7200,18497.7,6528.6,3600,14400,28900,11839.6161,216000,1728000,4913000,1288268.628,12960000,207360000,835210000,140176509.4
1119,40000,7,2.5,29.1,60,204.69,5,100,120,170,7200,34797.3,12281.4,3600,14400,28900,41897.9961,216000,1728000,4913000,8576100.822,12960000,207360000,835210000,1755442077
1120,40000,7,2.5,29.1,60,166.03,2,100,120,170,7200,28225.1,9961.8,3600,14400,28900,27565.9609,216000,1728000,4913000,4576776.488,12960000,207360000,835210000,759882200.3
1121,60000,6,2.5,29.1,40,217.22,4,140,285,330,11400,71682.6,8688.8,1600,81225,108900,47184.5284,64000,23149125,35937000,10249423.26,2560000,6597500625,11859210000,2226379720
1122,75000,7,2.5,29.1,30,276.16,2,180,285,330,8550,91132.8,8284.8,900,81225,108900,76264.3456,27000,23149125,35937000,21061161.68,810000,6597500625,11859210000,5816250410
1123,75000,7,2.5,29.1,30,223.89,3,180,285,330,8550,73883.7,6716.7,900,81225,108900,50126.7321,27000,23149125,35937000,11222874.05,810000,6597500625,11859210000,2512689271
1124,75000,6,1.6,29.1,40,330.22,13,140,285,330,11400,108972.6,13208.8,1600,81225,108900,109045.2484,64000,23149125,35937000,36008921.93,2560000,6597500625,11859210000,11890866199
1125,105000,9,1.6,29.1,50,281.44,2,200,285,330,14250,92875.2,14072,2500,81225,108900,79208.4736,125000,23149125,35937000,22292432.81,6250000,6597500625,11859210000,6273982290
1126,70000,8,1.6,29.1,40,210.21,1,160,165,210,6600,44144.1,8408.4,1600,27225,44100,44188.2441,64000,4492125,9261000,9288810.792,2560000,741200625,1944810000,1952600917
1127,80000,7,1.6,29.1,30,347.48,0,180,285,330,8550,114668.4,10424.4,900,81225,108900,120742.3504,27000,23149125,35937000,41955551.92,810000,6597500625,11859210000,14578715180
1128,65000,8,1.6,29.1,40,370.11,8,160,165,210,6600,77723.1,14804.4,1600,27225,44100,136981.4121,64000,4492125,9261000,50698190.43,2560000,741200625,1944810000,18763907261
1129,80000,7,1.6,29.1,30,274.48,3,180,285,330,8550,90578.4,8234.4,900,81225,108900,75339.2704,27000,23149125,35937000,20679122.94,810000,6597500625,11859210000,5676005664
1130,50000,7,1.6,29.1,50,134.18,3,120,165,210,8250,28177.8,6709,2500,27225,44100,18004.2724,125000,4492125,9261000,2415813.271,6250000,741200625,1944810000,324153824.7
1131,80000,7,1.6,29.1,30,104.79,3,180,285,330,8550,34580.7,3143.7,900,81225,108900,10980.9441,27000,23149125,35937000,1150693.132,810000,6597500625,11859210000,120581133.3
1132,40000,7,1.6,29.1,50,24.17,1,100,120,170,6000,4108.9,1208.5,2500,14400,28900,584.1889,125000,1728000,4913000,14119.84571,6250000,207360000,835210000,341276.6709
1133,80000,7,1.6,29.1,30,136.57,2,180,285,330,8550,45068.1,4097.1,900,81225,108900,18651.3649,27000,23149125,35937000,2547216.904,810000,6597500625,11859210000,347873412.6
1134,90000,9,1.6,29.1,20,219.02,1,200,200,250,4000,54755,4380.4,400,40000,62500,47969.7604,8000,8000000,15625000,10506336.92,160000,1600000000,3906250000,2301097913
1135,100000,9,1.6,29.1,20,277.71,5,220,405,450,8100,124969.5,5554.2,400,164025,202500,77122.8441,8000,66430125,91125000,21417785.04,160000,26904200625,41006250000,5947933082
1136,100000,9,1.6,29.1,20,283.71,5,220,405,450,8100,127669.5,5674.2,400,164025,202500,80491.3641,8000,66430125,91125000,22836204.91,160000,26904200625,41006250000,6478859695
1137,100000,9,1.6,29.1,50,422.49,10,200,405,450,20250,190120.5,21124.5,2500,164025,202500,178497.8001,125000,66430125,91125000,75413535.56,6250000,26904200625,41006250000,31861464641
1138,100000,7,1.6,29.1,30,432.14,12,180,285,330,8550,142606.2,12964.2,900,81225,108900,186744.9796,27000,23149125,35937000,80699975.48,810000,6597500625,11859210000,34873687406
1139,60000,6,1.6,29.1,40,143.74,1,140,285,330,11400,47434.2,5749.6,1600,81225,108900,20661.1876,64000,23149125,35937000,2969839.106,2560000,6597500625,11859210000,426884673
1140,105000,9,1.6,29.1,20,225.25,0,200,405,450,8100,101362.5,4505,400,164025,202500,50737.5625,8000,66430125,91125000,11428635.95,160000,26904200625,41006250000,2574300248
1141,100000,9,1.6,29.1,20,134.01,2,220,405,450,8100,60304.5,2680.2,400,164025,202500,17958.6801,8000,66430125,91125000,2406642.72,160000,26904200625,41006250000,322514190.9
1142,85000,9,1.6,29.1,20,100.69,2,200,330,380,6600,38262.2,2013.8,400,108900,144400,10138.4761,8000,35937000,54872000,1020843.159,160000,11859210000,20851360000,102788697.6
1143,75000,7,1.6,29.1,30,221.11,4,180,285,330,8550,72966.3,6633.3,900,81225,108900,48889.6321,27000,23149125,35937000,10809986.55,810000,6597500625,11859210000,2390196127
1144,75000,7,1.6,29.1,50,462.49,15,120,120,170,6000,78623.3,23124.5,2500,14400,28900,213897.0001,125000,1728000,4913000,98925223.58,6250000,207360000,835210000,45751926652
1145,75000,7,1.6,29.1,30,374.97,1,180,285,330,8550,123740.1,11249.1,900,81225,108900,140602.5009,27000,23149125,35937000,52721719.76,810000,6597500625,11859210000,19769063259
1146,75000,6,1.6,29.1,40,401.78,5,140,285,330,11400,132587.4,16071.2,1600,81225,108900,161427.1684,64000,23149125,35937000,64858207.72,2560000,6597500625,11859210000,26058730698
1147,70000,8,1.6,29.1,40,392.76,10,160,165,210,6600,82479.6,15710.4,1600,27225,44100,154260.4176,64000,4492125,9261000,60587321.62,2560000,741200625,1944810000,23796276438
1148,75000,7,1.6,29.1,35,298.38,6,180,285,330,9975,98465.4,10443.3,1225,81225,108900,89030.6244,42875,23149125,35937000,26564957.71,1500625,6597500625,11859210000,7926452081
1149,55000,6,1.6,29.1,40,273.59,5,140,285,330,11400,90284.7,10943.6,1600,81225,108900,74851.4881,64000,23149125,35937000,20478618.63,2560000,6597500625,11859210000,5602745271
1150,90000,9,1.6,29.1,20,99.14,4,200,405,450,8100,44613,1982.8,400,164025,202500,9828.7396,8000,66430125,91125000,974421.2439,160000,26904200625,41006250000,96604122.12
1151,40000,7,1.6,29.1,60,30.81,1,100,120,170,7200,5237.7,1848.6,3600,14400,28900,949.2561,216000,1728000,4913000,29246.58044,12960000,207360000,835210000,901087.1434
1152,40000,7,1.6,29.1,45,191.67,7,100,120,170,5400,32583.9,8625.15,2025,14400,28900,36737.3889,91125,1728000,4913000,7041455.33,4100625,207360000,835210000,1349635743
1153,75000,7,1.6,29.1,30,142.59,3,180,285,330,8550,47054.7,4277.7,900,81225,108900,20331.9081,27000,23149125,35937000,2899126.776,810000,6597500625,11859210000,413386487
1154,105000,9,1.6,29.1,20,63.2,1,200,330,380,6600,24016,1264,400,108900,144400,3994.24,8000,35937000,54872000,252435.968,160000,11859210000,20851360000,15953953.18
1155,105000,9,1.6,29.1,50,110.28,2,200,210,260,10500,28672.8,5514,2500,44100,67600,12161.6784,125000,9261000,17576000,1341189.894,6250000,1944810000,4569760000,147906421.5
1156,105000,6,1.6,29.1,40,158.9,3,140,285,330,11400,52437,6356,1600,81225,108900,25249.21,64000,23149125,35937000,4012099.469,2560000,6597500625,11859210000,637522605.6
1157,105000,7,1.6,29.1,60,297.2,7,100,120,170,7200,50524,17832,3600,14400,28900,88327.84,216000,1728000,4913000,26251034.05,12960000,207360000,835210000,7801807319
1158,105000,9,1.6,29.1,20,32.89,2,200,405,450,8100,14800.5,657.8,400,164025,202500,1081.7521,8000,66430125,91125000,35578.82657,160000,26904200625,41006250000,1170187.606
1159,65000,8,1.6,29.1,40,147.27,6,160,165,210,6600,30926.7,5890.8,1600,27225,44100,21688.4529,64000,4492125,9261000,3194058.459,2560000,741200625,1944810000,470388989.2
1160,65000,8,1.6,29.1,40,88.64,3,160,165,210,6600,18614.4,3545.6,1600,27225,44100,7857.0496,64000,4492125,9261000,696448.8765,2560000,741200625,1944810000,61733228.42
1161,90000,9,1.6,29.1,20,173.22,4,200,405,450,8100,77949,3464.4,400,164025,202500,30005.1684,8000,66430125,91125000,5197495.27,160000,26904200625,41006250000,900310130.7
1162,90000,9,1.6,29.1,20,112.93,0,200,200,250,4000,28232.5,2258.6,400,40000,62500,12753.1849,8000,8000000,15625000,1440217.171,160000,1600000000,3906250000,162643725.1
1163,90000,9,1.6,29.1,20,216.12,4,200,360,410,7200,88609.2,4322.4,400,129600,168100,46707.8544,8000,46656000,68921000,10094501.49,160000,16796160000,28257610000,2181623663
1164,90000,6,1.6,29.1,40,273.34,4,140,285,330,11400,90202.2,10933.6,1600,81225,108900,74714.7556,64000,23149125,35937000,20422531.3,2560000,6597500625,11859210000,5582294704
1165,90000,7,1.6,29.1,30,228.18,7,180,285,330,8550,75299.4,6845.4,900,81225,108900,52066.1124,27000,23149125,35937000,11880445.53,810000,6597500625,11859210000,2710880060
1166,90000,6,1.6,29.1,40,354.73,8,140,285,330,11400,117060.9,14189.2,1600,81225,108900,125833.3729,64000,23149125,35937000,44636872.37,2560000,6597500625,11859210000,15834037735
1167,80000,7,1.6,29.1,30,34.06,1,180,285,330,8550,11239.8,1021.8,900,81225,108900,1160.0836,27000,23149125,35937000,39512.44742,810000,6597500625,11859210000,1345793.959
1168,100000,9,1.6,29.1,50,44.42,3,220,285,330,14250,14658.6,2221,2500,81225,108900,1973.1364,125000,23149125,35937000,87646.71889,6250000,6597500625,11859210000,3893267.253
1169,100000,9,1.6,29.1,20,85.09,2,220,250,300,5000,25527,1701.8,400,62500,90000,7240.3081,8000,15625000,27000000,616077.8162,160000,3906250000,8100000000,52422061.38
1170,55000,6,1.6,29.1,40,60.34,0,140,285,330,11400,19912.2,2413.6,1600,81225,108900,3640.9156,64000,23149125,35937000,219692.8473,2560000,6597500625,11859210000,13256266.41
1171,60000,6,1.6,29.1,40,170.84,1,140,285,330,11400,56377.2,6833.6,1600,81225,108900,29186.3056,64000,23149125,35937000,4986188.449,2560000,6597500625,11859210000,851840434.6
1172,75000,7,1.6,29.1,30,36.07,1,180,180,230,5400,8296.1,1082.1,900,32400,52900,1301.0449,27000,5832000,12167000,46928.68954,810000,1049760000,2798410000,1692717.832
1173,80000,7,1.6,29.1,30,51.11,3,180,285,330,8550,16866.3,1533.3,900,81225,108900,2612.2321,27000,23149125,35937000,133511.1826,810000,6597500625,11859210000,6823756.544
1174,80000,8,1.6,29.1,40,33.24,2,160,165,210,6600,6980.4,1329.6,1600,27225,44100,1104.8976,64000,4492125,9261000,36726.79622,2560000,741200625,1944810000,1220798.706
1175,80000,7,1.6,29.1,50,106.79,1,120,200,250,10000,26697.5,5339.5,2500,40000,62500,11404.1041,125000,8000000,15625000,1217844.277,6250000,1600000000,3906250000,130053590.3
1176,80000,9,1.6,29.1,60,173.18,4,200,120,170,7200,29440.6,10390.8,3600,14400,28900,29991.3124,216000,1728000,4913000,5193895.481,12960000,207360000,835210000,899478819.5
1177,80000,7,1.6,29.1,30,137.3,0,180,285,330,8550,45309,4119,900,81225,108900,18851.29,27000,23149125,35937000,2588282.117,810000,6597500625,11859210000,355371134.7
1178,80000,6,1.6,29.1,40,200.8,4,140,285,330,11400,66264,8032,1600,81225,108900,40320.64,64000,23149125,35937000,8096384.512,2560000,6597500625,11859210000,1625754010
1179,75000,7,1.6,29.1,50,155.54,0,180,120,170,6000,26441.8,7777,2500,14400,28900,24192.6916,125000,1728000,4913000,3762931.251,6250000,207360000,835210000,585286326.9
1180,50000,7,1.6,29.1,50,189.91,1,120,300,350,15000,66468.5,9495.5,2500,90000,122500,36065.8081,125000,27000000,42875000,6849257.616,6250000,8100000000,15006250000,1300742514
1181,65000,8,1.6,29.1,40,185.53,1,160,165,210,6600,38961.3,7421.2,1600,27225,44100,34421.3809,64000,4492125,9261000,6386198.798,2560000,741200625,1944810000,1184831463
1182,45000,8,1.6,29.1,20,254.1,2,140,450,500,9000,127050,5082,400,202500,250000,64566.81,8000,91125000,125000000,16406426.42,160000,41006250000,62500000000,4168872954
1183,45000,6,1.6,29.1,40,75.58,3,140,285,330,11400,24941.4,3023.2,1600,81225,108900,5712.3364,64000,23149125,35937000,431738.3851,2560000,6597500625,11859210000,32630787.15
1184,85000,9,1.6,29.1,20,109.86,3,200,360,410,7200,45042.6,2197.2,400,129600,168100,12069.2196,8000,46656000,68921000,1325924.465,160000,16796160000,28257610000,145666061.8
1185,50000,7,1.6,29.1,50,177.79,0,120,120,170,6000,30224.3,8889.5,2500,14400,28900,31609.2841,125000,1728000,4913000,5619814.62,6250000,207360000,835210000,999146841.3
1186,100000,9,1.6,29.1,20,165,2,220,210,260,4200,42900,3300,400,44100,67600,27225,8000,9261000,17576000,4492125,160000,1944810000,4569760000,741200625
1187,100000,7,1.6,29.1,30,224.51,5,180,285,330,8550,74088.3,6735.3,900,81225,108900,50404.7401,27000,23149125,35937000,11316368.2,810000,6597500625,11859210000,2540637825
1188,100000,9,1.6,29.1,20,207.48,5,200,360,410,7200,85066.8,4149.6,400,129600,168100,43047.9504,8000,46656000,68921000,8931588.749,160000,16796160000,28257610000,1853126034
1189,100000,7,1.6,29.1,30,128.13,4,180,285,330,8550,42282.9,3843.9,900,81225,108900,16417.2969,27000,23149125,35937000,2103548.252,810000,6597500625,11859210000,269527637.5
1190,100000,8,1.6,29.1,40,118.15,7,160,165,210,6600,24811.5,4726,1600,27225,44100,13959.4225,64000,4492125,9261000,1649305.768,2560000,741200625,1944810000,194865476.5
1191,100000,8,1.6,29.1,40,65.73,0,160,165,210,6600,13803.3,2629.2,1600,27225,44100,4320.4329,64000,4492125,9261000,283982.0545,2560000,741200625,1944810000,18666140.44
1192,100000,7,1.6,29.1,30,91.39,2,180,285,330,8550,30158.7,2741.7,900,81225,108900,8352.1321,27000,23149125,35937000,763301.3526,810000,6597500625,11859210000,69758110.62
1193,100000,7,1.6,29.1,20,112.29,5,100,570,280,11400,31441.2,2245.8,400,324900,78400,12609.0441,8000,185193000,21952000,1415869.562,160000,1.06E+11,6146560000,158987993.1
1194,100000,8,1.6,29.1,40,173.97,1,160,165,210,6600,36533.7,6958.8,1600,27225,44100,30265.5609,64000,4492125,9261000,5265299.63,2560000,741200625,1944810000,916004176.6
1195,45000,9,1.6,29.1,40,222.1,1,140,120,170,4800,37757,8884,1600,14400,28900,49328.41,64000,1728000,4913000,10955839.86,2560000,207360000,835210000,2433292033
1196,70000,8,1.6,29.1,50,155.08,2,160,120,170,6000,26363.6,7754,2500,14400,28900,24049.8064,125000,1728000,4913000,3729643.977,6250000,207360000,835210000,578393187.9
